TS,Activity,EventID
11/29/2016 10:21:00,d,6816
11/29/2016 10:21:00,h,6817
11/29/2016 10:21:00,h,6818
11/29/2016 10:21:00,h,6819
11/29/2016 10:21:00,b,6820
11/29/2016 10:21:00,e,6821
11/29/2016 10:21:00,d,6822
11/29/2016 10:21:00,d,6823
11/29/2016 10:22:00,b,6824
11/29/2016 10:22:00,a,6825
11/29/2016 10:22:00,b,6826
11/29/2016 10:22:00,f,6827
11/29/2016 10:22:00,c,6828
11/29/2016 10:22:00,d,6829
11/29/2016 10:22:00,b,6830
11/29/2016 10:22:00,b,6831
11/29/2016 10:23:00,e,6832
11/29/2016 10:23:00,d,6833
11/29/2016 10:23:00,e,6834
11/29/2016 10:23:00,h,6835
11/29/2016 10:23:00,g,6836
11/29/2016 10:23:00,c,6837
11/29/2016 10:23:00,b,6838
11/29/2016 10:23:00,e,6839
11/29/2016 10:23:00,e,6840
11/29/2016 10:24:00,d,6841
11/29/2016 10:24:00,b,6842
11/29/2016 10:24:00,a,6843
11/29/2016 10:24:00,d,6844
11/29/2016 10:24:00,h,6845
11/29/2016 10:24:00,g,6846
11/29/2016 10:24:00,e,6847
11/29/2016 10:24:00,d,6848
11/29/2016 10:24:00,d,6849
11/29/2016 10:25:00,a,6850
11/29/2016 10:25:00,b,6851
11/29/2016 10:25:00,e,6852
11/29/2016 10:25:00,d,6853
11/29/2016 10:25:00,b,6854
11/29/2016 10:25:00,h,6855
11/29/2016 10:25:00,d,6856
11/29/2016 10:25:00,b,6857
11/29/2016 10:25:00,b,6858
11/29/2016 10:26:00,d,6859
11/29/2016 10:26:00,d,6860
11/29/2016 10:26:00,b,6861
11/29/2016 10:26:00,e,6862
11/29/2016 10:26:00,b,6863
11/29/2016 10:26:00,e,6864
11/29/2016 10:27:00,a,6865
11/29/2016 10:27:00,b,6866
11/29/2016 10:27:00,c,6867
11/29/2016 10:27:00,b,6868
11/29/2016 10:27:00,d,6869
11/29/2016 10:27:00,d,6870
11/29/2016 10:27:00,c,6871
11/29/2016 10:28:00,d,6872
11/29/2016 10:28:00,g,6873
11/29/2016 10:28:00,e,6874
11/29/2016 10:28:00,f,6875
11/29/2016 10:28:00,b,6876
11/29/2016 10:28:00,f,6877
11/29/2016 10:28:00,b,6878
11/29/2016 10:28:00,g,6879
11/29/2016 10:29:00,a,6880
11/29/2016 10:29:00,b,6881
11/29/2016 10:29:00,c,6882
11/29/2016 10:29:00,h,6883
11/29/2016 10:29:00,d,6884
11/29/2016 10:29:00,h,6885
11/29/2016 10:29:00,e,6886
11/29/2016 10:29:00,h,6887
11/29/2016 10:29:00,e,6888
11/29/2016 10:29:00,h,6889
11/29/2016 10:30:00,d,6890
11/29/2016 10:30:00,g,6891
11/29/2016 10:30:00,b,6892
11/29/2016 10:30:00,d,6893
11/29/2016 10:30:00,d,6894
11/29/2016 10:31:00,b,6895
11/29/2016 10:31:00,f,6896
11/29/2016 10:31:00,h,6897
11/29/2016 10:31:00,a,6898
11/29/2016 10:31:00,e,6899
11/29/2016 10:31:00,a,6900
11/29/2016 10:31:00,b,6901
11/29/2016 10:31:00,a,6902
11/29/2016 10:31:00,b,6903
11/29/2016 10:32:00,h,6904
11/29/2016 10:32:00,d,6905
11/29/2016 10:32:00,d,6906
11/29/2016 10:32:00,d,6907
11/29/2016 10:32:00,e,6908
11/29/2016 10:32:00,d,6909
11/29/2016 10:32:00,a,6910
11/29/2016 10:32:00,e,6911
11/29/2016 10:33:00,c,6912
11/29/2016 10:33:00,b,6913
11/29/2016 10:33:00,b,6914
11/29/2016 10:33:00,b,6915
11/29/2016 10:33:00,a,6916
11/29/2016 10:33:00,d,6917
11/29/2016 10:33:00,a,6918
11/29/2016 10:33:00,b,6919
11/29/2016 10:33:00,d,6920
11/29/2016 10:33:00,d,6921
11/29/2016 10:34:00,a,6922
11/29/2016 10:34:00,g,6923
11/29/2016 10:34:00,e,6924
11/29/2016 10:34:00,d,6925
11/29/2016 10:34:00,b,6926
11/29/2016 10:34:00,d,6927
11/29/2016 10:34:00,b,6928
11/29/2016 10:34:00,b,6929
11/29/2016 10:35:00,d,6930
11/29/2016 10:35:00,h,6931
11/29/2016 10:35:00,c,6932
11/29/2016 10:35:00,d,6933
11/29/2016 10:35:00,f,6934
11/29/2016 10:35:00,b,6935
11/29/2016 10:35:00,b,6936
11/29/2016 10:35:00,c,6937
11/29/2016 10:36:00,b,6938
11/29/2016 10:36:00,g,6939
11/29/2016 10:36:00,b,6940
11/29/2016 10:36:00,a,6941
11/29/2016 10:36:00,h,6942
11/29/2016 10:36:00,c,6943
11/29/2016 10:36:00,e,6944
11/29/2016 10:36:00,g,6945
11/29/2016 10:36:00,c,6946
11/29/2016 10:36:00,c,6947
11/29/2016 10:37:00,h,6948
11/29/2016 10:37:00,d,6949
11/29/2016 10:37:00,c,6950
11/29/2016 10:37:00,g,6951
11/29/2016 10:37:00,d,6952
11/29/2016 10:37:00,h,6953
11/29/2016 10:37:00,g,6954
11/29/2016 10:37:00,g,6955
11/29/2016 10:38:00,c,6956
11/29/2016 10:38:00,a,6957
11/29/2016 10:38:00,f,6958
11/29/2016 10:38:00,b,6959
11/29/2016 10:38:00,g,6960
11/29/2016 10:38:00,h,6961
11/29/2016 10:38:00,b,6962
11/29/2016 10:38:00,h,6963
11/29/2016 10:38:00,h,6964
11/29/2016 10:39:00,g,6965
11/29/2016 10:39:00,d,6966
11/29/2016 10:39:00,h,6967
11/29/2016 10:39:00,e,6968
11/29/2016 10:39:00,h,6969
11/29/2016 10:39:00,a,6970
11/29/2016 10:40:00,h,6971
11/29/2016 10:40:00,b,6972
11/29/2016 10:40:00,d,6973
11/29/2016 10:40:00,c,6974
11/29/2016 10:40:00,a,6975
11/29/2016 10:40:00,a,6976
11/29/2016 10:40:00,d,6977
11/29/2016 10:41:00,e,6978
11/29/2016 10:41:00,b,6979
11/29/2016 10:41:00,g,6980
11/29/2016 10:41:00,d,6981
11/29/2016 10:41:00,d,6982
11/29/2016 10:41:00,b,6983
11/29/2016 10:42:00,d,6984
11/29/2016 10:42:00,h,6985
11/29/2016 10:42:00,b,6986
11/29/2016 10:42:00,b,6987
11/29/2016 10:42:00,e,6988
11/29/2016 10:42:00,a,6989
11/29/2016 10:43:00,b,6990
11/29/2016 10:43:00,c,6991
11/29/2016 10:43:00,d,6992
11/29/2016 10:43:00,d,6993
11/29/2016 10:44:00,e,6994
11/29/2016 10:44:00,g,6995
11/29/2016 10:44:00,f,6996
11/29/2016 10:44:00,f,6997
11/29/2016 10:44:00,b,6998
11/29/2016 10:44:00,b,6999
11/29/2016 10:45:00,d,7000
11/29/2016 10:45:00,h,7001
11/29/2016 10:45:00,h,7002
11/29/2016 10:45:00,h,7003
11/29/2016 10:45:00,e,7004
11/29/2016 10:46:00,b,7005
11/29/2016 10:46:00,c,7006
11/29/2016 10:46:00,d,7007
11/29/2016 10:46:00,a,7008
11/29/2016 10:47:00,a,7009
11/29/2016 10:47:00,a,7010
11/29/2016 10:47:00,e,7011
11/29/2016 10:47:00,g,7012
11/29/2016 10:47:00,b,7013
11/29/2016 10:47:00,d,7014
11/29/2016 10:48:00,d,7015
11/29/2016 10:48:00,d,7016
11/29/2016 10:48:00,d,7017
11/29/2016 10:48:00,h,7018
11/29/2016 10:48:00,e,7019
11/29/2016 10:48:00,b,7020
11/29/2016 10:49:00,b,7021
11/29/2016 10:49:00,b,7022
11/29/2016 10:49:00,b,7023
11/29/2016 10:49:00,d,7024
11/29/2016 10:49:00,a,7025
11/29/2016 10:50:00,a,7026
11/29/2016 10:50:00,a,7027
11/29/2016 10:50:00,b,7028
11/29/2016 10:50:00,c,7029
11/29/2016 10:50:00,d,7030
11/29/2016 10:50:00,a,7031
11/29/2016 10:51:00,c,7032
11/29/2016 10:51:00,a,7033
11/29/2016 10:51:00,f,7034
11/29/2016 10:51:00,a,7035
11/29/2016 10:51:00,f,7036
11/29/2016 10:51:00,d,7037
11/29/2016 10:51:00,d,7038
11/29/2016 10:51:00,a,7039
11/29/2016 10:51:00,g,7040
11/29/2016 10:51:00,b,7041
11/29/2016 10:51:00,d,7042
11/29/2016 10:52:00,g,7043
11/29/2016 10:52:00,d,7044
11/29/2016 10:52:00,h,7045
11/29/2016 10:52:00,d,7046
11/29/2016 10:52:00,h,7047
11/29/2016 10:52:00,b,7048
11/29/2016 10:52:00,b,7049
11/29/2016 10:52:00,a,7050
11/29/2016 10:52:00,d,7051
11/29/2016 10:52:00,f,7052
11/29/2016 10:52:00,h,7053
11/29/2016 10:52:00,e,7054
11/29/2016 10:52:00,b,7055
11/29/2016 10:53:00,h,7056
11/29/2016 10:53:00,b,7057
11/29/2016 10:53:00,b,7058
11/29/2016 10:53:00,e,7059
11/29/2016 10:53:00,d,7060
11/29/2016 10:53:00,b,7061
11/29/2016 10:53:00,h,7062
11/29/2016 10:53:00,d,7063
11/29/2016 10:53:00,e,7064
11/29/2016 10:54:00,d,7065
11/29/2016 10:54:00,c,7066
11/29/2016 10:54:00,b,7067
11/29/2016 10:54:00,a,7068
11/29/2016 10:54:00,b,7069
11/29/2016 10:54:00,d,7070
11/29/2016 10:55:00,f,7071
11/29/2016 10:55:00,f,7072
11/29/2016 10:55:00,a,7073
11/29/2016 10:55:00,b,7074
11/29/2016 10:55:00,g,7075
11/29/2016 10:55:00,e,7076
11/29/2016 10:55:00,c,7077
11/29/2016 10:55:00,d,7078
11/29/2016 10:55:00,a,7079
11/29/2016 10:55:00,e,7080
11/29/2016 10:55:00,b,7081
11/29/2016 10:55:00,a,7082
11/29/2016 10:56:00,h,7083
11/29/2016 10:56:00,h,7084
11/29/2016 10:56:00,d,7085
11/29/2016 10:56:00,h,7086
11/29/2016 10:56:00,d,7087
11/29/2016 10:56:00,g,7088
11/29/2016 10:56:00,b,7089
11/29/2016 10:56:00,d,7090
11/29/2016 10:56:00,d,7091
11/29/2016 10:56:00,a,7092
11/29/2016 10:56:00,e,7093
11/29/2016 10:56:00,d,7094
11/29/2016 10:57:00,b,7095
11/29/2016 10:57:00,f,7096
11/29/2016 10:57:00,a,7097
11/29/2016 10:57:00,b,7098
11/29/2016 10:57:00,h,7099
11/29/2016 10:57:00,b,7100
11/29/2016 10:57:00,b,7101
11/29/2016 10:57:00,d,7102
11/29/2016 10:57:00,d,7103
11/29/2016 10:57:00,b,7104
11/29/2016 10:58:00,h,7105
11/29/2016 10:58:00,d,7106
11/29/2016 10:58:00,e,7107
11/29/2016 10:58:00,c,7108
11/29/2016 10:58:00,e,7109
11/29/2016 10:58:00,b,7110
11/29/2016 10:58:00,b,7111
11/29/2016 10:58:00,e,7112
11/29/2016 10:59:00,c,7113
11/29/2016 10:59:00,b,7114
11/29/2016 10:59:00,d,7115
11/29/2016 10:59:00,g,7116
11/29/2016 10:59:00,d,7117
11/29/2016 10:59:00,f,7118
11/29/2016 10:59:00,d,7119
11/29/2016 11:00:00,a,7120
11/29/2016 11:00:00,g,7121
11/29/2016 11:00:00,e,7122
11/29/2016 11:00:00,b,7123
11/29/2016 11:00:00,h,7124
11/29/2016 11:00:00,b,7125
11/29/2016 11:00:00,h,7126
11/29/2016 11:00:00,c,7127
11/29/2016 11:00:00,f,7128
11/29/2016 11:00:00,b,7129
11/29/2016 11:01:00,d,7130
11/29/2016 11:01:00,h,7131
11/29/2016 11:01:00,d,7132
11/29/2016 11:01:00,e,7133
11/29/2016 11:01:00,g,7134
11/29/2016 11:01:00,h,7135
11/29/2016 11:01:00,e,7136
11/29/2016 11:02:00,b,7137
11/29/2016 11:02:00,a,7138
11/29/2016 11:02:00,b,7139
11/29/2016 11:02:00,d,7140
11/29/2016 11:02:00,c,7141
11/29/2016 11:02:00,h,7142
11/29/2016 11:02:00,d,7143
11/29/2016 11:03:00,e,7144
11/29/2016 11:03:00,d,7145
11/29/2016 11:03:00,e,7146
11/29/2016 11:03:00,b,7147
11/29/2016 11:03:00,a,7148
11/29/2016 11:03:00,g,7149
11/29/2016 11:03:00,b,7150
11/29/2016 11:04:00,a,7151
11/29/2016 11:04:00,d,7152
11/29/2016 11:04:00,b,7153
11/29/2016 11:04:00,d,7154
11/29/2016 11:04:00,e,7155
11/29/2016 11:04:00,d,7156
11/29/2016 11:04:00,a,7157
11/29/2016 11:04:00,h,7158
11/29/2016 11:04:00,e,7159
11/29/2016 11:05:00,d,7160
11/29/2016 11:05:00,a,7161
11/29/2016 11:05:00,b,7162
11/29/2016 11:05:00,e,7163
11/29/2016 11:05:00,b,7164
11/29/2016 11:05:00,d,7165
11/29/2016 11:05:00,b,7166
11/29/2016 11:05:00,d,7167
11/29/2016 11:05:00,a,7168
11/29/2016 11:05:00,d,7169
11/29/2016 11:06:00,b,7170
11/29/2016 11:06:00,d,7171
11/29/2016 11:06:00,a,7172
11/29/2016 11:06:00,d,7173
11/29/2016 11:06:00,e,7174
11/29/2016 11:06:00,b,7175
11/29/2016 11:06:00,e,7176
11/29/2016 11:06:00,b,7177
11/29/2016 11:06:00,d,7178
11/29/2016 11:06:00,b,7179
11/29/2016 11:07:00,b,7180
11/29/2016 11:07:00,f,7181
11/29/2016 11:07:00,d,7182
11/29/2016 11:07:00,b,7183
11/29/2016 11:07:00,d,7184
11/29/2016 11:07:00,e,7185
11/29/2016 11:07:00,d,7186
11/29/2016 11:07:00,e,7187
11/29/2016 11:07:00,b,7188
11/29/2016 11:08:00,f,7189
11/29/2016 11:08:00,h,7190
11/29/2016 11:08:00,b,7191
11/29/2016 11:08:00,b,7192
11/29/2016 11:08:00,d,7193
11/29/2016 11:08:00,b,7194
11/29/2016 11:08:00,d,7195
11/29/2016 11:08:00,c,7196
11/29/2016 11:09:00,h,7197
11/29/2016 11:09:00,f,7198
11/29/2016 11:09:00,c,7199
11/29/2016 11:09:00,b,7200
11/29/2016 11:09:00,b,7201
11/29/2016 11:09:00,f,7202
11/29/2016 11:09:00,a,7203
11/29/2016 11:09:00,g,7204
11/29/2016 11:10:00,h,7205
11/29/2016 11:10:00,c,7206
11/29/2016 11:10:00,g,7207
11/29/2016 11:10:00,f,7208
11/29/2016 11:10:00,c,7209
11/29/2016 11:10:00,h,7210
11/29/2016 11:10:00,d,7211
11/29/2016 11:10:00,a,7212
11/29/2016 11:10:00,h,7213
11/29/2016 11:11:00,g,7214
11/29/2016 11:11:00,h,7215
11/29/2016 11:11:00,h,7216
11/29/2016 11:11:00,f,7217
11/29/2016 11:11:00,g,7218
11/29/2016 11:11:00,f,7219
11/29/2016 11:11:00,b,7220
11/29/2016 11:11:00,d,7221
11/29/2016 11:12:00,h,7222
11/29/2016 11:12:00,h,7223
11/29/2016 11:12:00,h,7224
11/29/2016 11:12:00,h,7225
11/29/2016 11:12:00,a,7226
11/29/2016 11:12:00,e,7227
11/29/2016 11:12:00,b,7228
11/29/2016 11:13:00,d,7229
11/29/2016 11:13:00,a,7230
11/29/2016 11:13:00,d,7231
11/29/2016 11:14:00,b,7232
11/29/2016 11:14:00,d,7233
11/29/2016 11:14:00,a,7234
11/29/2016 11:14:00,b,7235
11/29/2016 11:14:00,f,7236
11/29/2016 11:15:00,a,7237
11/29/2016 11:15:00,a,7238
11/29/2016 11:15:00,e,7239
11/29/2016 11:15:00,b,7240
11/29/2016 11:15:00,d,7241
11/29/2016 11:15:00,e,7242
11/29/2016 11:15:00,h,7243
11/29/2016 11:16:00,d,7244
11/29/2016 11:16:00,d,7245
11/29/2016 11:16:00,d,7246
11/29/2016 11:16:00,a,7247
11/29/2016 11:16:00,a,7248
11/29/2016 11:16:00,b,7249
11/29/2016 11:16:00,d,7250
11/29/2016 11:17:00,b,7251
11/29/2016 11:17:00,b,7252
11/29/2016 11:17:00,b,7253
11/29/2016 11:17:00,d,7254
11/29/2016 11:17:00,f,7255
11/29/2016 11:17:00,d,7256
11/29/2016 11:17:00,b,7257
11/29/2016 11:18:00,e,7258
11/29/2016 11:18:00,b,7259
11/29/2016 11:18:00,h,7260
11/29/2016 11:18:00,b,7261
11/29/2016 11:18:00,f,7262
11/29/2016 11:18:00,e,7263
11/29/2016 11:19:00,d,7264
11/29/2016 11:19:00,c,7265
11/29/2016 11:19:00,a,7266
11/29/2016 11:19:00,a,7267
11/29/2016 11:19:00,a,7268
11/29/2016 11:19:00,f,7269
11/29/2016 11:19:00,e,7270
11/29/2016 11:19:00,h,7271
11/29/2016 11:19:00,d,7272
11/29/2016 11:20:00,a,7273
11/29/2016 11:20:00,b,7274
11/29/2016 11:20:00,a,7275
11/29/2016 11:20:00,g,7276
11/29/2016 11:20:00,d,7277
11/29/2016 11:20:00,d,7278
11/29/2016 11:20:00,d,7279
11/29/2016 11:20:00,h,7280
11/29/2016 11:20:00,d,7281
11/29/2016 11:20:00,c,7282
11/29/2016 11:20:00,b,7283
11/29/2016 11:21:00,d,7284
11/29/2016 11:21:00,e,7285
11/29/2016 11:21:00,d,7286
11/29/2016 11:21:00,h,7287
11/29/2016 11:21:00,b,7288
11/29/2016 11:21:00,b,7289
11/29/2016 11:21:00,b,7290
11/29/2016 11:21:00,b,7291
11/29/2016 11:21:00,a,7292
11/29/2016 11:21:00,g,7293
11/29/2016 11:21:00,a,7294
11/29/2016 11:22:00,b,7295
11/29/2016 11:22:00,d,7296
11/29/2016 11:22:00,b,7297
11/29/2016 11:22:00,a,7298
11/29/2016 11:22:00,e,7299
11/29/2016 11:22:00,e,7300
11/29/2016 11:22:00,e,7301
11/29/2016 11:22:00,d,7302
11/29/2016 11:22:00,h,7303
11/29/2016 11:22:00,c,7304
11/29/2016 11:22:00,d,7305
11/29/2016 11:23:00,a,7306
11/29/2016 11:23:00,b,7307
11/29/2016 11:23:00,e,7308
11/29/2016 11:23:00,d,7309
11/29/2016 11:23:00,d,7310
11/29/2016 11:23:00,d,7311
11/29/2016 11:23:00,a,7312
11/29/2016 11:23:00,d,7313
11/29/2016 11:23:00,c,7314
11/29/2016 11:23:00,b,7315
11/29/2016 11:23:00,g,7316
11/29/2016 11:23:00,b,7317
11/29/2016 11:24:00,f,7318
11/29/2016 11:24:00,d,7319
11/29/2016 11:24:00,e,7320
11/29/2016 11:24:00,d,7321
11/29/2016 11:24:00,b,7322
11/29/2016 11:24:00,b,7323
11/29/2016 11:24:00,b,7324
11/29/2016 11:24:00,d,7325
11/29/2016 11:24:00,b,7326
11/29/2016 11:24:00,g,7327
11/29/2016 11:24:00,h,7328
11/29/2016 11:24:00,e,7329
11/29/2016 11:25:00,h,7330
11/29/2016 11:25:00,b,7331
11/29/2016 11:25:00,d,7332
11/29/2016 11:25:00,b,7333
11/29/2016 11:25:00,e,7334
11/29/2016 11:25:00,b,7335
11/29/2016 11:25:00,h,7336
11/29/2016 11:25:00,a,7337
11/29/2016 11:25:00,c,7338
11/29/2016 11:25:00,d,7339
11/29/2016 11:26:00,e,7340
11/29/2016 11:26:00,b,7341
11/29/2016 11:26:00,c,7342
11/29/2016 11:26:00,d,7343
11/29/2016 11:26:00,c,7344
11/29/2016 11:26:00,e,7345
11/29/2016 11:26:00,c,7346
11/29/2016 11:26:00,d,7347
11/29/2016 11:26:00,g,7348
11/29/2016 11:26:00,b,7349
11/29/2016 11:27:00,d,7350
11/29/2016 11:27:00,e,7351
11/29/2016 11:27:00,f,7352
11/29/2016 11:27:00,g,7353
11/29/2016 11:27:00,b,7354
11/29/2016 11:27:00,g,7355
11/29/2016 11:27:00,d,7356
11/29/2016 11:27:00,g,7357
11/29/2016 11:27:00,b,7358
11/29/2016 11:27:00,h,7359
11/29/2016 11:27:00,e,7360
11/29/2016 11:28:00,b,7361
11/29/2016 11:28:00,d,7362
11/29/2016 11:28:00,h,7363
11/29/2016 11:28:00,h,7364
11/29/2016 11:28:00,h,7365
11/29/2016 11:28:00,b,7366
11/29/2016 11:28:00,h,7367
11/29/2016 11:28:00,d,7368
11/29/2016 11:29:00,b,7369
11/29/2016 11:29:00,c,7370
11/29/2016 11:29:00,a,7371
11/29/2016 11:29:00,c,7372
11/29/2016 11:29:00,a,7373
11/29/2016 11:29:00,b,7374
11/29/2016 11:30:00,f,7375
11/29/2016 11:30:00,g,7376
11/29/2016 11:30:00,c,7377
11/29/2016 11:30:00,d,7378
11/29/2016 11:30:00,a,7379
11/29/2016 11:30:00,g,7380
11/29/2016 11:30:00,d,7381
11/29/2016 11:30:00,e,7382
11/29/2016 11:31:00,h,7383
11/29/2016 11:31:00,f,7384
11/29/2016 11:31:00,h,7385
11/29/2016 11:31:00,g,7386
11/29/2016 11:31:00,b,7387
11/29/2016 11:31:00,d,7388
11/29/2016 11:31:00,a,7389
11/29/2016 11:31:00,h,7390
11/29/2016 11:31:00,b,7391
11/29/2016 11:31:00,d,7392
11/29/2016 11:32:00,h,7393
11/29/2016 11:32:00,h,7394
11/29/2016 11:32:00,e,7395
11/29/2016 11:32:00,b,7396
11/29/2016 11:32:00,d,7397
11/29/2016 11:32:00,a,7398
11/29/2016 11:32:00,b,7399
11/29/2016 11:33:00,a,7400
11/29/2016 11:33:00,d,7401
11/29/2016 11:33:00,b,7402
11/29/2016 11:33:00,c,7403
11/29/2016 11:33:00,d,7404
11/29/2016 11:34:00,d,7405
11/29/2016 11:34:00,a,7406
11/29/2016 11:34:00,b,7407
11/29/2016 11:34:00,f,7408
11/29/2016 11:34:00,a,7409
11/29/2016 11:34:00,g,7410
11/29/2016 11:34:00,b,7411
11/29/2016 11:34:00,c,7412
11/29/2016 11:35:00,b,7413
11/29/2016 11:35:00,a,7414
11/29/2016 11:35:00,a,7415
11/29/2016 11:35:00,d,7416
11/29/2016 11:35:00,h,7417
11/29/2016 11:35:00,f,7418
11/29/2016 11:35:00,d,7419
11/29/2016 11:35:00,h,7420
11/29/2016 11:35:00,e,7421
11/29/2016 11:35:00,g,7422
11/29/2016 11:36:00,e,7423
11/29/2016 11:36:00,d,7424
11/29/2016 11:36:00,d,7425
11/29/2016 11:36:00,b,7426
11/29/2016 11:36:00,f,7427
11/29/2016 11:36:00,h,7428
11/29/2016 11:36:00,a,7429
11/29/2016 11:36:00,b,7430
11/29/2016 11:36:00,d,7431
11/29/2016 11:36:00,h,7432
11/29/2016 11:37:00,d,7433
11/29/2016 11:37:00,b,7434
11/29/2016 11:37:00,b,7435
11/29/2016 11:37:00,h,7436
11/29/2016 11:37:00,a,7437
11/29/2016 11:37:00,a,7438
11/29/2016 11:37:00,d,7439
11/29/2016 11:37:00,e,7440
11/29/2016 11:37:00,b,7441
11/29/2016 11:38:00,a,7442
11/29/2016 11:38:00,b,7443
11/29/2016 11:38:00,e,7444
11/29/2016 11:38:00,f,7445
11/29/2016 11:38:00,d,7446
11/29/2016 11:38:00,d,7447
11/29/2016 11:38:00,b,7448
11/29/2016 11:38:00,a,7449
11/29/2016 11:38:00,d,7450
11/29/2016 11:38:00,a,7451
11/29/2016 11:39:00,d,7452
11/29/2016 11:39:00,e,7453
11/29/2016 11:39:00,d,7454
11/29/2016 11:39:00,f,7455
11/29/2016 11:39:00,h,7456
11/29/2016 11:39:00,b,7457
11/29/2016 11:39:00,b,7458
11/29/2016 11:39:00,e,7459
11/29/2016 11:39:00,d,7460
11/29/2016 11:39:00,a,7461
11/29/2016 11:39:00,b,7462
11/29/2016 11:39:00,d,7463
11/29/2016 11:39:00,c,7464
11/29/2016 11:40:00,b,7465
11/29/2016 11:40:00,d,7466
11/29/2016 11:40:00,b,7467
11/29/2016 11:40:00,h,7468
11/29/2016 11:40:00,d,7469
11/29/2016 11:40:00,b,7470
11/29/2016 11:40:00,d,7471
11/29/2016 11:40:00,e,7472
11/29/2016 11:40:00,b,7473
11/29/2016 11:40:00,g,7474
11/29/2016 11:41:00,e,7475
11/29/2016 11:41:00,b,7476
11/29/2016 11:41:00,e,7477
11/29/2016 11:41:00,a,7478
11/29/2016 11:41:00,f,7479
11/29/2016 11:41:00,c,7480
11/29/2016 11:41:00,b,7481
11/29/2016 11:41:00,e,7482
11/29/2016 11:41:00,b,7483
11/29/2016 11:41:00,d,7484
11/29/2016 11:41:00,h,7485
11/29/2016 11:42:00,d,7486
11/29/2016 11:42:00,d,7487
11/29/2016 11:42:00,a,7488
11/29/2016 11:42:00,d,7489
11/29/2016 11:42:00,h,7490
11/29/2016 11:42:00,g,7491
11/29/2016 11:42:00,d,7492
11/29/2016 11:42:00,e,7493
11/29/2016 11:42:00,b,7494
11/29/2016 11:42:00,a,7495
11/29/2016 11:42:00,c,7496
11/29/2016 11:43:00,b,7497
11/29/2016 11:43:00,c,7498
11/29/2016 11:43:00,b,7499
11/29/2016 11:43:00,d,7500
11/29/2016 11:43:00,b,7501
11/29/2016 11:43:00,h,7502
11/29/2016 11:43:00,f,7503
11/29/2016 11:43:00,b,7504
11/29/2016 11:43:00,d,7505
11/29/2016 11:43:00,d,7506
11/29/2016 11:43:00,g,7507
11/29/2016 11:44:00,a,7508
11/29/2016 11:44:00,a,7509
11/29/2016 11:44:00,e,7510
11/29/2016 11:44:00,g,7511
11/29/2016 11:44:00,e,7512
11/29/2016 11:44:00,b,7513
11/29/2016 11:44:00,e,7514
11/29/2016 11:44:00,h,7515
11/29/2016 11:44:00,b,7516
11/29/2016 11:44:00,c,7517
11/29/2016 11:44:00,a,7518
11/29/2016 11:44:00,b,7519
11/29/2016 11:44:00,h,7520
11/29/2016 11:45:00,d,7521
11/29/2016 11:45:00,d,7522
11/29/2016 11:45:00,d,7523
11/29/2016 11:45:00,h,7524
11/29/2016 11:45:00,d,7525
11/29/2016 11:45:00,a,7526
11/29/2016 11:45:00,e,7527
11/29/2016 11:45:00,d,7528
11/29/2016 11:45:00,f,7529
11/29/2016 11:45:00,g,7530
11/29/2016 11:45:00,d,7531
11/29/2016 11:46:00,b,7532
11/29/2016 11:46:00,b,7533
11/29/2016 11:46:00,b,7534
11/29/2016 11:46:00,b,7535
11/29/2016 11:46:00,d,7536
11/29/2016 11:46:00,d,7537
11/29/2016 11:46:00,b,7538
11/29/2016 11:46:00,h,7539
11/29/2016 11:46:00,f,7540
11/29/2016 11:46:00,h,7541
11/29/2016 11:46:00,b,7542
11/29/2016 11:46:00,f,7543
11/29/2016 11:47:00,e,7544
11/29/2016 11:47:00,e,7545
11/29/2016 11:47:00,e,7546
11/29/2016 11:47:00,e,7547
11/29/2016 11:47:00,b,7548
11/29/2016 11:47:00,b,7549
11/29/2016 11:47:00,e,7550
11/29/2016 11:47:00,h,7551
11/29/2016 11:47:00,h,7552
11/29/2016 11:48:00,d,7553
11/29/2016 11:48:00,d,7554
11/29/2016 11:48:00,d,7555
11/29/2016 11:48:00,d,7556
11/29/2016 11:48:00,e,7557
11/29/2016 11:48:00,d,7558
11/29/2016 11:48:00,a,7559
11/29/2016 11:48:00,f,7560
11/29/2016 11:49:00,b,7561
11/29/2016 11:49:00,b,7562
11/29/2016 11:49:00,b,7563
11/29/2016 11:49:00,b,7564
11/29/2016 11:49:00,f,7565
11/29/2016 11:49:00,d,7566
11/29/2016 11:49:00,b,7567
11/29/2016 11:49:00,d,7568
11/29/2016 11:49:00,a,7569
11/29/2016 11:49:00,h,7570
11/29/2016 11:50:00,e,7571
11/29/2016 11:50:00,h,7572
11/29/2016 11:50:00,b,7573
11/29/2016 11:50:00,e,7574
11/29/2016 11:50:00,b,7575
11/29/2016 11:50:00,d,7576
11/29/2016 11:51:00,c,7577
11/29/2016 11:51:00,d,7578
11/29/2016 11:51:00,c,7579
11/29/2016 11:51:00,c,7580
11/29/2016 11:51:00,e,7581
11/29/2016 11:51:00,d,7582
11/29/2016 11:51:00,e,7583
11/29/2016 11:51:00,b,7584
11/29/2016 11:52:00,g,7585
11/29/2016 11:52:00,b,7586
11/29/2016 11:52:00,g,7587
11/29/2016 11:52:00,g,7588
11/29/2016 11:52:00,d,7589
11/29/2016 11:52:00,a,7590
11/29/2016 11:52:00,b,7591
11/29/2016 11:52:00,d,7592
