CaseID,Activity,Timestamp,Probability,initTime,sysTime
7374,851,b,11/29/2016 11:29:00,0.2,1621270056480,1621270056485
7374,847,b,11/29/2016 11:29:00,0.2,1621270056480,1621270056485
7370,864,c,11/29/2016 11:29:00,0.2,1621270056480,1621270056485
7370,861,c,11/29/2016 11:29:00,0.2,1621270056480,1621270056485
7370,854,c,11/29/2016 11:29:00,0.2,1621270056480,1621270056485
7370,855,c,11/29/2016 11:29:00,0.2,1621270056480,1621270056485
7370,856,c,11/29/2016 11:29:00,0.2,1621270056480,1621270056485
7375,862,f,11/29/2016 11:30:00,0.25,1621270056480,1621270056485
7375,863,f,11/29/2016 11:30:00,0.25,1621270056480,1621270056485
7375,857,f,11/29/2016 11:30:00,0.25,1621270056480,1621270056485
7375,858,f,11/29/2016 11:30:00,0.25,1621270056480,1621270056485
7379,867,a,11/29/2016 11:30:00,1.0,1621270056651,1621270056651
7378,865,d,11/29/2016 11:30:00,0.5,1621270056822,1621270056831
7378,866,d,11/29/2016 11:30:00,0.5,1621270056822,1621270056831
7381,865,d,11/29/2016 11:30:00,0.5,1621270056822,1621270056831
7381,866,d,11/29/2016 11:30:00,0.5,1621270056822,1621270056831
7377,862,c,11/29/2016 11:30:00,0.25,1621270056822,1621270056831
7377,863,c,11/29/2016 11:30:00,0.25,1621270056822,1621270056831
7377,857,c,11/29/2016 11:30:00,0.25,1621270056822,1621270056831
7377,858,c,11/29/2016 11:30:00,0.25,1621270056822,1621270056831
7382,859,e,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7382,860,e,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7382,850,e,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7382,851,e,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7382,847,e,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7376,864,g,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7376,861,g,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7376,854,g,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7376,855,g,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7376,856,g,11/29/2016 11:30:00,0.2,1621270056822,1621270056831
7383,862,h,11/29/2016 11:31:00,0.25,1621270056822,1621270056831
7383,863,h,11/29/2016 11:31:00,0.25,1621270056822,1621270056831
7383,857,h,11/29/2016 11:31:00,0.25,1621270056822,1621270056831
7383,858,h,11/29/2016 11:31:00,0.25,1621270056822,1621270056831
7389,868,a,11/29/2016 11:31:00,1.0,1621270057055,1621270057055
7388,867,d,11/29/2016 11:31:00,0.16666666666666666,1621270057227,1621270057232
7388,859,d,11/29/2016 11:31:00,0.16666666666666666,1621270057227,1621270057232
7388,860,d,11/29/2016 11:31:00,0.16666666666666666,1621270057227,1621270057232
7388,850,d,11/29/2016 11:31:00,0.16666666666666666,1621270057227,1621270057232
7388,851,d,11/29/2016 11:31:00,0.16666666666666666,1621270057227,1621270057232
7387,865,b,11/29/2016 11:31:00,0.5,1621270057227,1621270057232
7387,866,b,11/29/2016 11:31:00,0.5,1621270057227,1621270057232
7391,865,b,11/29/2016 11:31:00,0.5,1621270057227,1621270057232
7384,859,f,11/29/2016 11:31:00,0.2,1621270057227,1621270057232
7384,860,f,11/29/2016 11:31:00,0.2,1621270057227,1621270057232
7384,850,f,11/29/2016 11:31:00,0.2,1621270057227,1621270057232
7384,851,f,11/29/2016 11:31:00,0.2,1621270057227,1621270057232
7384,847,f,11/29/2016 11:31:00,0.2,1621270057227,1621270057232
7386,862,g,11/29/2016 11:31:00,0.25,1621270057227,1621270057232
7386,863,g,11/29/2016 11:31:00,0.25,1621270057227,1621270057232
7386,857,g,11/29/2016 11:31:00,0.25,1621270057227,1621270057232
7386,858,g,11/29/2016 11:31:00,0.25,1621270057227,1621270057232
7385,862,h,11/29/2016 11:31:00,0.1111111111111111,1621270057227,1621270057232
7385,863,h,11/29/2016 11:31:00,0.1111111111111111,1621270057227,1621270057232
7385,857,h,11/29/2016 11:31:00,0.1111111111111111,1621270057227,1621270057232
7385,858,h,11/29/2016 11:31:00,0.1111111111111111,1621270057227,1621270057232
7385,864,h,11/29/2016 11:31:00,0.1111111111111111,1621270057227,1621270057232
7398,869,a,11/29/2016 11:32:00,1.0,1621270057444,1621270057444
7400,870,a,11/29/2016 11:33:00,1.0,1621270057522,1621270057522
7397,868,d,11/29/2016 11:32:00,1.0,1621270057522,1621270057524
7396,867,b,11/29/2016 11:32:00,0.2,1621270057522,1621270057524
7396,859,b,11/29/2016 11:32:00,0.2,1621270057522,1621270057524
7396,860,b,11/29/2016 11:32:00,0.2,1621270057522,1621270057524
7396,850,b,11/29/2016 11:32:00,0.2,1621270057522,1621270057524
7396,851,b,11/29/2016 11:32:00,0.2,1621270057522,1621270057524
7395,865,e,11/29/2016 11:32:00,0.6666666666666666,1621270057522,1621270057524
7395,866,e,11/29/2016 11:32:00,0.3333333333333333,1621270057522,1621270057524
7394,859,h,11/29/2016 11:32:00,0.1111111111111111,1621270057522,1621270057524
7394,860,h,11/29/2016 11:32:00,0.1111111111111111,1621270057522,1621270057524
7394,850,h,11/29/2016 11:32:00,0.1111111111111111,1621270057522,1621270057524
7394,851,h,11/29/2016 11:32:00,0.1111111111111111,1621270057522,1621270057524
7394,847,h,11/29/2016 11:32:00,0.1111111111111111,1621270057522,1621270057524
7405,870,d,11/29/2016 11:34:00,1.0,1621270057709,1621270057713
7401,869,d,11/29/2016 11:33:00,0.3333333333333333,1621270057709,1621270057713
7401,865,d,11/29/2016 11:33:00,0.3333333333333333,1621270057709,1621270057713
7401,866,d,11/29/2016 11:33:00,0.3333333333333333,1621270057709,1621270057713
7404,869,d,11/29/2016 11:33:00,0.3333333333333333,1621270057709,1621270057713
7402,868,b,11/29/2016 11:33:00,1.0,1621270057709,1621270057713
7403,865,c,11/29/2016 11:33:00,0.6666666666666666,1621270057709,1621270057713
7403,866,c,11/29/2016 11:33:00,0.3333333333333333,1621270057709,1621270057713
7406,871,a,11/29/2016 11:34:00,1.0,1621270057756,1621270057756
7409,872,a,11/29/2016 11:34:00,1.0,1621270057880,1621270057880
7413,870,b,11/29/2016 11:35:00,1.0,1621270058035,1621270058041
7407,869,b,11/29/2016 11:34:00,0.5,1621270058035,1621270058041
7407,865,b,11/29/2016 11:34:00,0.25,1621270058035,1621270058041
7407,866,b,11/29/2016 11:34:00,0.25,1621270058035,1621270058041
7412,867,c,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7412,859,c,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7412,860,c,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7412,850,c,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7412,851,c,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7408,867,f,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7408,859,f,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7408,860,f,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7408,850,f,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7408,851,f,11/29/2016 11:34:00,0.2,1621270058035,1621270058041
7410,865,g,11/29/2016 11:34:00,0.5,1621270058035,1621270058041
7410,866,g,11/29/2016 11:34:00,0.5,1621270058035,1621270058041
7414,873,a,11/29/2016 11:35:00,1.0,1621270058082,1621270058082
7415,874,a,11/29/2016 11:35:00,1.0,1621270058112,1621270058112
7416,871,d,11/29/2016 11:35:00,0.5,1621270058441,1621270058449
7416,872,d,11/29/2016 11:35:00,0.5,1621270058441,1621270058449
7419,871,d,11/29/2016 11:35:00,0.5,1621270058441,1621270058449
7419,872,d,11/29/2016 11:35:00,0.5,1621270058441,1621270058449
7423,870,e,11/29/2016 11:36:00,1.0,1621270058441,1621270058449
7421,869,e,11/29/2016 11:35:00,0.3333333333333333,1621270058441,1621270058449
7421,865,e,11/29/2016 11:35:00,0.3333333333333333,1621270058441,1621270058449
7421,866,e,11/29/2016 11:35:00,0.3333333333333333,1621270058441,1621270058449
7418,868,f,11/29/2016 11:35:00,1.0,1621270058441,1621270058449
7422,867,g,11/29/2016 11:35:00,0.2,1621270058441,1621270058449
7422,859,g,11/29/2016 11:35:00,0.2,1621270058441,1621270058449
7422,860,g,11/29/2016 11:35:00,0.2,1621270058441,1621270058449
7422,850,g,11/29/2016 11:35:00,0.2,1621270058441,1621270058449
7422,851,g,11/29/2016 11:35:00,0.2,1621270058441,1621270058449
7417,867,h,11/29/2016 11:35:00,0.14285714285714285,1621270058441,1621270058449
7417,859,h,11/29/2016 11:35:00,0.14285714285714285,1621270058441,1621270058449
7417,860,h,11/29/2016 11:35:00,0.14285714285714285,1621270058441,1621270058449
7417,850,h,11/29/2016 11:35:00,0.14285714285714285,1621270058441,1621270058449
7417,851,h,11/29/2016 11:35:00,0.14285714285714285,1621270058441,1621270058449
7429,875,a,11/29/2016 11:36:00,1.0,1621270058705,1621270058705
7433,870,d,11/29/2016 11:37:00,0.5,1621270058861,1621270058870
7433,875,d,11/29/2016 11:37:00,0.5,1621270058861,1621270058870
7424,873,d,11/29/2016 11:36:00,0.2,1621270058861,1621270058870
7424,874,d,11/29/2016 11:36:00,0.2,1621270058861,1621270058870
7424,869,d,11/29/2016 11:36:00,0.2,1621270058861,1621270058870
7426,871,b,11/29/2016 11:36:00,0.5,1621270058861,1621270058870
7426,872,b,11/29/2016 11:36:00,0.5,1621270058861,1621270058870
7430,871,b,11/29/2016 11:36:00,0.5,1621270058861,1621270058870
7427,869,f,11/29/2016 11:36:00,0.3333333333333333,1621270058861,1621270058870
7427,865,f,11/29/2016 11:36:00,0.3333333333333333,1621270058861,1621270058870
7427,866,f,11/29/2016 11:36:00,0.3333333333333333,1621270058861,1621270058870
7428,868,h,11/29/2016 11:36:00,0.16666666666666666,1621270058861,1621270058870
7428,867,h,11/29/2016 11:36:00,0.16666666666666666,1621270058861,1621270058870
7428,859,h,11/29/2016 11:36:00,0.16666666666666666,1621270058861,1621270058870
7428,860,h,11/29/2016 11:36:00,0.16666666666666666,1621270058861,1621270058870
7428,850,h,11/29/2016 11:36:00,0.16666666666666666,1621270058861,1621270058870
7437,876,a,11/29/2016 11:37:00,1.0,1621270059047,1621270059047
7438,877,a,11/29/2016 11:37:00,1.0,1621270059078,1621270059078
7442,878,a,11/29/2016 11:38:00,1.0,1621270059248,1621270059248
7439,870,d,11/29/2016 11:37:00,0.5,1621270059248,1621270059252
7439,875,d,11/29/2016 11:37:00,0.5,1621270059248,1621270059252
7434,873,b,11/29/2016 11:37:00,0.3333333333333333,1621270059248,1621270059252
7434,874,b,11/29/2016 11:37:00,0.3333333333333333,1621270059248,1621270059252
7434,869,b,11/29/2016 11:37:00,0.3333333333333333,1621270059248,1621270059252
7435,873,b,11/29/2016 11:37:00,0.3333333333333333,1621270059248,1621270059252
7435,874,b,11/29/2016 11:37:00,0.3333333333333333,1621270059248,1621270059252
7440,871,e,11/29/2016 11:37:00,0.6666666666666666,1621270059248,1621270059252
7440,872,e,11/29/2016 11:37:00,0.3333333333333333,1621270059248,1621270059252
7436,869,h,11/29/2016 11:37:00,0.3333333333333333,1621270059248,1621270059252
7436,865,h,11/29/2016 11:37:00,0.3333333333333333,1621270059248,1621270059252
7436,866,h,11/29/2016 11:37:00,0.3333333333333333,1621270059248,1621270059252
7449,879,a,11/29/2016 11:38:00,1.0,1621270059559,1621270059559
7451,880,a,11/29/2016 11:38:00,1.0,1621270059637,1621270059637
7452,878,d,11/29/2016 11:39:00,0.3333333333333333,1621270059682,1621270059686
7452,879,d,11/29/2016 11:39:00,0.3333333333333333,1621270059682,1621270059686
7452,880,d,11/29/2016 11:39:00,0.3333333333333333,1621270059682,1621270059686
7446,876,d,11/29/2016 11:38:00,0.25,1621270059682,1621270059686
7446,877,d,11/29/2016 11:38:00,0.25,1621270059682,1621270059686
7443,870,b,11/29/2016 11:38:00,0.5,1621270059682,1621270059686
7443,875,b,11/29/2016 11:38:00,0.5,1621270059682,1621270059686
7448,870,b,11/29/2016 11:38:00,0.5,1621270059682,1621270059686
7444,873,e,11/29/2016 11:38:00,0.4,1621270059682,1621270059686
7444,874,e,11/29/2016 11:38:00,0.4,1621270059682,1621270059686
7444,869,e,11/29/2016 11:38:00,0.2,1621270059682,1621270059686
7445,871,f,11/29/2016 11:38:00,0.6666666666666666,1621270059682,1621270059686
7445,872,f,11/29/2016 11:38:00,0.3333333333333333,1621270059682,1621270059686
7461,881,a,11/29/2016 11:39:00,1.0,1621270060071,1621270060071
7454,878,d,11/29/2016 11:39:00,0.16666666666666666,1621270060244,1621270060255
7454,879,d,11/29/2016 11:39:00,0.16666666666666666,1621270060244,1621270060255
7454,880,d,11/29/2016 11:39:00,0.16666666666666666,1621270060244,1621270060255
7454,873,d,11/29/2016 11:39:00,0.16666666666666666,1621270060244,1621270060255
7454,874,d,11/29/2016 11:39:00,0.16666666666666666,1621270060244,1621270060255
7465,878,b,11/29/2016 11:40:00,0.3333333333333333,1621270060244,1621270060255
7465,879,b,11/29/2016 11:40:00,0.3333333333333333,1621270060244,1621270060255
7465,880,b,11/29/2016 11:40:00,0.3333333333333333,1621270060244,1621270060255
7457,876,b,11/29/2016 11:39:00,0.5,1621270060244,1621270060255
7457,877,b,11/29/2016 11:39:00,0.5,1621270060244,1621270060255
7464,873,c,11/29/2016 11:39:00,0.4,1621270060244,1621270060255
7464,874,c,11/29/2016 11:39:00,0.4,1621270060244,1621270060255
7464,869,c,11/29/2016 11:39:00,0.2,1621270060244,1621270060255
7453,870,e,11/29/2016 11:39:00,0.6666666666666666,1621270060244,1621270060255
7453,875,e,11/29/2016 11:39:00,0.3333333333333333,1621270060244,1621270060255
7459,870,e,11/29/2016 11:39:00,0.6666666666666666,1621270060244,1621270060255
7459,875,e,11/29/2016 11:39:00,0.3333333333333333,1621270060244,1621270060255
7455,873,f,11/29/2016 11:39:00,0.4,1621270060244,1621270060255
7455,874,f,11/29/2016 11:39:00,0.4,1621270060244,1621270060255
7455,869,f,11/29/2016 11:39:00,0.2,1621270060244,1621270060255
7456,871,h,11/29/2016 11:39:00,0.5,1621270060244,1621270060255
7456,872,h,11/29/2016 11:39:00,0.5,1621270060244,1621270060255
7466,881,d,11/29/2016 11:40:00,0.2,1621270060695,1621270060706
7466,870,d,11/29/2016 11:40:00,0.4,1621270060695,1621270060706
7466,875,d,11/29/2016 11:40:00,0.4,1621270060695,1621270060706
7467,878,b,11/29/2016 11:40:00,0.25,1621270060695,1621270060706
7467,879,b,11/29/2016 11:40:00,0.25,1621270060695,1621270060706
7467,880,b,11/29/2016 11:40:00,0.25,1621270060695,1621270060706
7475,878,e,11/29/2016 11:41:00,0.3333333333333333,1621270060695,1621270060706
7475,879,e,11/29/2016 11:41:00,0.3333333333333333,1621270060695,1621270060706
7475,880,e,11/29/2016 11:41:00,0.3333333333333333,1621270060695,1621270060706
7472,876,e,11/29/2016 11:40:00,0.5,1621270060695,1621270060706
7472,877,e,11/29/2016 11:40:00,0.5,1621270060695,1621270060706
7474,873,g,11/29/2016 11:40:00,0.3333333333333333,1621270060695,1621270060706
7474,874,g,11/29/2016 11:40:00,0.3333333333333333,1621270060695,1621270060706
7474,869,g,11/29/2016 11:40:00,0.3333333333333333,1621270060695,1621270060706
7468,873,h,11/29/2016 11:40:00,0.3333333333333333,1621270060695,1621270060706
7468,874,h,11/29/2016 11:40:00,0.3333333333333333,1621270060695,1621270060706
7468,869,h,11/29/2016 11:40:00,0.3333333333333333,1621270060695,1621270060706
7478,882,a,11/29/2016 11:41:00,1.0,1621270060837,1621270060837
7486,878,d,11/29/2016 11:42:00,0.25,1621270061195,1621270061201
7486,879,d,11/29/2016 11:42:00,0.25,1621270061195,1621270061201
7486,880,d,11/29/2016 11:42:00,0.25,1621270061195,1621270061201
7486,882,d,11/29/2016 11:42:00,0.25,1621270061195,1621270061201
7484,876,d,11/29/2016 11:41:00,0.5,1621270061195,1621270061201
7476,881,b,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7476,870,b,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7476,875,b,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7481,881,b,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7481,870,b,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7480,876,c,11/29/2016 11:41:00,0.5,1621270061195,1621270061201
7480,877,c,11/29/2016 11:41:00,0.5,1621270061195,1621270061201
7477,878,e,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7477,879,e,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7477,880,e,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7479,876,f,11/29/2016 11:41:00,0.5,1621270061195,1621270061201
7479,877,f,11/29/2016 11:41:00,0.5,1621270061195,1621270061201
7485,873,h,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7485,874,h,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7485,869,h,11/29/2016 11:41:00,0.3333333333333333,1621270061195,1621270061201
7488,883,a,11/29/2016 11:42:00,1.0,1621270061298,1621270061298
7495,884,a,11/29/2016 11:42:00,1.0,1621270061548,1621270061548
7487,878,d,11/29/2016 11:42:00,0.2857142857142857,1621270061611,1621270061615
7487,879,d,11/29/2016 11:42:00,0.2857142857142857,1621270061611,1621270061615
7487,880,d,11/29/2016 11:42:00,0.2857142857142857,1621270061611,1621270061615
7487,882,d,11/29/2016 11:42:00,0.14285714285714285,1621270061611,1621270061615
7497,878,b,11/29/2016 11:43:00,0.25,1621270061611,1621270061615
7497,879,b,11/29/2016 11:43:00,0.25,1621270061611,1621270061615
7497,880,b,11/29/2016 11:43:00,0.25,1621270061611,1621270061615
7497,882,b,11/29/2016 11:43:00,0.25,1621270061611,1621270061615
7494,876,b,11/29/2016 11:42:00,1.0,1621270061611,1621270061615
7496,878,c,11/29/2016 11:42:00,0.3333333333333333,1621270061611,1621270061615
7496,879,c,11/29/2016 11:42:00,0.3333333333333333,1621270061611,1621270061615
7496,880,c,11/29/2016 11:42:00,0.3333333333333333,1621270061611,1621270061615
7493,881,e,11/29/2016 11:42:00,0.4,1621270061611,1621270061615
7493,870,e,11/29/2016 11:42:00,0.4,1621270061611,1621270061615
7493,875,e,11/29/2016 11:42:00,0.2,1621270061611,1621270061615
7491,876,g,11/29/2016 11:42:00,0.5,1621270061611,1621270061615
7491,877,g,11/29/2016 11:42:00,0.5,1621270061611,1621270061615
7490,876,h,11/29/2016 11:42:00,0.5,1621270061611,1621270061615
7490,877,h,11/29/2016 11:42:00,0.5,1621270061611,1621270061615
7508,885,a,11/29/2016 11:44:00,1.0,1621270061989,1621270061989
7500,883,d,11/29/2016 11:43:00,0.2,1621270061989,1621270062018
7500,884,d,11/29/2016 11:43:00,0.2,1621270061989,1621270062018
7500,881,d,11/29/2016 11:43:00,0.2,1621270061989,1621270062018
7500,870,d,11/29/2016 11:43:00,0.2,1621270061989,1621270062018
7500,875,d,11/29/2016 11:43:00,0.2,1621270061989,1621270062018
7499,878,b,11/29/2016 11:43:00,0.25,1621270061989,1621270062018
7499,879,b,11/29/2016 11:43:00,0.25,1621270061989,1621270062018
7499,880,b,11/29/2016 11:43:00,0.25,1621270061989,1621270062018
7499,882,b,11/29/2016 11:43:00,0.25,1621270061989,1621270062018
7498,881,c,11/29/2016 11:43:00,0.4,1621270061989,1621270062018
7498,870,c,11/29/2016 11:43:00,0.4,1621270061989,1621270062018
7498,875,c,11/29/2016 11:43:00,0.2,1621270061989,1621270062018
7503,881,f,11/29/2016 11:43:00,0.4,1621270061989,1621270062018
7503,870,f,11/29/2016 11:43:00,0.4,1621270061989,1621270062018
7503,875,f,11/29/2016 11:43:00,0.2,1621270061989,1621270062018
7507,878,g,11/29/2016 11:43:00,0.3333333333333333,1621270061989,1621270062018
7507,879,g,11/29/2016 11:43:00,0.3333333333333333,1621270061989,1621270062018
7507,880,g,11/29/2016 11:43:00,0.3333333333333333,1621270061989,1621270062018
7502,876,h,11/29/2016 11:43:00,0.5,1621270061989,1621270062018
7502,877,h,11/29/2016 11:43:00,0.5,1621270061989,1621270062018
7509,886,a,11/29/2016 11:44:00,1.0,1621270062052,1621270062052
7518,887,a,11/29/2016 11:44:00,1.0,1621270062440,1621270062440
7521,885,d,11/29/2016 11:45:00,0.3333333333333333,1621270062547,1621270062550
7521,886,d,11/29/2016 11:45:00,0.3333333333333333,1621270062547,1621270062550
7521,887,d,11/29/2016 11:45:00,0.3333333333333333,1621270062547,1621270062550
7513,883,b,11/29/2016 11:44:00,0.2,1621270062547,1621270062550
7513,884,b,11/29/2016 11:44:00,0.2,1621270062547,1621270062550
7513,881,b,11/29/2016 11:44:00,0.2,1621270062547,1621270062550
7513,870,b,11/29/2016 11:44:00,0.2,1621270062547,1621270062550
7513,875,b,11/29/2016 11:44:00,0.2,1621270062547,1621270062550
7517,876,c,11/29/2016 11:44:00,1.0,1621270062547,1621270062550
7510,878,e,11/29/2016 11:44:00,0.25,1621270062547,1621270062550
7510,879,e,11/29/2016 11:44:00,0.25,1621270062547,1621270062550
7510,880,e,11/29/2016 11:44:00,0.25,1621270062547,1621270062550
7510,882,e,11/29/2016 11:44:00,0.25,1621270062547,1621270062550
7511,881,g,11/29/2016 11:44:00,0.3333333333333333,1621270062547,1621270062550
7511,870,g,11/29/2016 11:44:00,0.3333333333333333,1621270062547,1621270062550
7511,875,g,11/29/2016 11:44:00,0.3333333333333333,1621270062547,1621270062550
7515,881,h,11/29/2016 11:44:00,0.16666666666666666,1621270062547,1621270062550
7515,870,h,11/29/2016 11:44:00,0.16666666666666666,1621270062547,1621270062550
7515,875,h,11/29/2016 11:44:00,0.16666666666666666,1621270062547,1621270062550
7515,878,h,11/29/2016 11:44:00,0.16666666666666666,1621270062547,1621270062550
7515,879,h,11/29/2016 11:44:00,0.16666666666666666,1621270062547,1621270062550
7526,888,a,11/29/2016 11:45:00,1.0,1621270062722,1621270062722
7522,885,d,11/29/2016 11:45:00,0.14285714285714285,1621270062940,1621270062952
7522,886,d,11/29/2016 11:45:00,0.14285714285714285,1621270062940,1621270062952
7522,887,d,11/29/2016 11:45:00,0.14285714285714285,1621270062940,1621270062952
7522,878,d,11/29/2016 11:45:00,0.14285714285714285,1621270062940,1621270062952
7522,879,d,11/29/2016 11:45:00,0.14285714285714285,1621270062940,1621270062952
7532,885,b,11/29/2016 11:46:00,0.3333333333333333,1621270062940,1621270062953
7532,886,b,11/29/2016 11:46:00,0.3333333333333333,1621270062940,1621270062953
7532,887,b,11/29/2016 11:46:00,0.3333333333333333,1621270062940,1621270062953
7527,883,e,11/29/2016 11:45:00,0.2,1621270062940,1621270062953
7527,884,e,11/29/2016 11:45:00,0.2,1621270062940,1621270062953
7527,881,e,11/29/2016 11:45:00,0.2,1621270062940,1621270062953
7527,870,e,11/29/2016 11:45:00,0.2,1621270062940,1621270062953
7527,875,e,11/29/2016 11:45:00,0.2,1621270062940,1621270062953
7529,878,f,11/29/2016 11:45:00,0.25,1621270062940,1621270062953
7529,879,f,11/29/2016 11:45:00,0.25,1621270062940,1621270062953
7529,880,f,11/29/2016 11:45:00,0.25,1621270062940,1621270062953
7529,882,f,11/29/2016 11:45:00,0.25,1621270062940,1621270062953
7530,876,g,11/29/2016 11:45:00,1.0,1621270062940,1621270062953
7524,881,h,11/29/2016 11:45:00,0.3333333333333333,1621270062940,1621270062953
7524,870,h,11/29/2016 11:45:00,0.3333333333333333,1621270062940,1621270062953
7524,875,h,11/29/2016 11:45:00,0.3333333333333333,1621270062940,1621270062953
7536,888,d,11/29/2016 11:46:00,0.16666666666666666,1621270063440,1621270063453
7536,883,d,11/29/2016 11:46:00,0.16666666666666666,1621270063440,1621270063454
7536,884,d,11/29/2016 11:46:00,0.16666666666666666,1621270063440,1621270063454
7536,881,d,11/29/2016 11:46:00,0.16666666666666666,1621270063440,1621270063454
7536,870,d,11/29/2016 11:46:00,0.16666666666666666,1621270063440,1621270063454
7533,885,b,11/29/2016 11:46:00,0.25,1621270063440,1621270063454
7533,886,b,11/29/2016 11:46:00,0.25,1621270063440,1621270063454
7533,887,b,11/29/2016 11:46:00,0.25,1621270063440,1621270063454
7544,885,e,11/29/2016 11:47:00,0.3333333333333333,1621270063440,1621270063454
7544,886,e,11/29/2016 11:47:00,0.3333333333333333,1621270063440,1621270063454
7544,887,e,11/29/2016 11:47:00,0.3333333333333333,1621270063440,1621270063454
7540,883,f,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7540,884,f,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7540,881,f,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7540,870,f,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7540,875,f,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7539,878,h,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7539,879,h,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7539,880,h,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7539,882,h,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7539,876,h,11/29/2016 11:46:00,0.2,1621270063440,1621270063454
7553,885,d,11/29/2016 11:48:00,0.3333333333333333,1621270063829,1621270063835
7553,886,d,11/29/2016 11:48:00,0.3333333333333333,1621270063829,1621270063835
7553,887,d,11/29/2016 11:48:00,0.3333333333333333,1621270063829,1621270063835
7548,888,b,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7548,883,b,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7548,884,b,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7548,881,b,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7548,870,b,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7545,885,e,11/29/2016 11:47:00,0.3333333333333333,1621270063829,1621270063835
7545,886,e,11/29/2016 11:47:00,0.3333333333333333,1621270063829,1621270063835
7545,887,e,11/29/2016 11:47:00,0.3333333333333333,1621270063829,1621270063835
7551,883,h,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7551,884,h,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7551,881,h,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7551,870,h,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7551,875,h,11/29/2016 11:47:00,0.2,1621270063829,1621270063835
7559,889,a,11/29/2016 11:48:00,1.0,1621270064109,1621270064109
7554,885,d,11/29/2016 11:48:00,0.3333333333333333,1621270064188,1621270064202
7554,886,d,11/29/2016 11:48:00,0.3333333333333333,1621270064188,1621270064202
7554,887,d,11/29/2016 11:48:00,0.3333333333333333,1621270064188,1621270064202
7561,885,b,11/29/2016 11:49:00,0.3333333333333333,1621270064188,1621270064202
7561,886,b,11/29/2016 11:49:00,0.3333333333333333,1621270064188,1621270064202
7561,887,b,11/29/2016 11:49:00,0.3333333333333333,1621270064188,1621270064202
7557,888,e,11/29/2016 11:48:00,0.2,1621270064188,1621270064202
7557,883,e,11/29/2016 11:48:00,0.2,1621270064188,1621270064202
7557,884,e,11/29/2016 11:48:00,0.2,1621270064188,1621270064202
7557,881,e,11/29/2016 11:48:00,0.2,1621270064188,1621270064202
7557,870,e,11/29/2016 11:48:00,0.2,1621270064188,1621270064202
7560,885,f,11/29/2016 11:48:00,0.3333333333333333,1621270064188,1621270064202
7560,886,f,11/29/2016 11:48:00,0.3333333333333333,1621270064188,1621270064202
7560,887,f,11/29/2016 11:48:00,0.3333333333333333,1621270064188,1621270064202
7569,890,a,11/29/2016 11:49:00,1.0,1621270064512,1621270064512
7566,889,d,11/29/2016 11:49:00,0.16666666666666666,1621270064594,1621270064598
